Formalisasi,Stopword Removal
"['keep', 'up', 'the', 'bagus', 'work', 'moga', 'makin', 'banyak', 'dan', 'sering', 'nongol', 'voucer', 'gratis', 'ongkirnya', 'iya']",keep up the bagus work moga nongol voucer gratis ongkirnya iya
"['pokok', 'belanja', 'shoopee', 'di', 'jamin', 'puass', 'harga', 'sahabat', 'dan', 'layan', 'yang', 'baik']",pokok belanja shoopee jamin puass harga sahabat layan
"['shopee', 'buat', 'saya', 'jadi', 'mudah', 'untuk', 'cari', 'barang', 'poko', 'nya', 'maju', 'terus', 'untuk', 'shopee']",shopee mudah cari barang poko nya maju shopee
"['sekarang', 'aplikasi', 'suka', 'lelet', 'susah', 'kembali', 'susah', 'klik', 'sana', 'sini', 'seluler', 'saya', 'jadi', 'kayak', 'kurang', 'jaringan', 'atau', 'lebih', 'persis', 'seperti', 'kurang', 'ram', 'padahal', 'saya', 'pakai', 'blackshark']",aplikasi suka lelet susah susah klik seluler kayak jaringan persis ram pakai blackshark
"['semoga', 'dapat', 'paylater', 'saja', 'masa', 'kawan', 'akubyg', 'masih', 'silver', 'sudah', 'dapat', 'eh', 'aku', 'sudah', 'gold', 'tidak_dapat', 'kan', 'asam']",semoga paylater kawan akubyg silver eh gold tidak dapat asam
"['aplikasi', 'ini', 'sangat', 'bantu', 'dalam', 'cari', 'barang', 'yang', 'kita', 'butuh', 'muka', 'dari', 'baju', 'sepatu', 'tas', 'dan', 'lain', 'lain']",aplikasi bantu cari barang butuh muka baju sepatu tas
"['di', 'shopee', 'bisa', 'belanja', 'apa', 'saja', 'butuh', 'kita', 'tanpa', 'keluar', 'rumah', 'dan', 'bayar', 'juga', 'gampang']",shopee belanja butuh rumah bayar gampang
"['aplikasi', 'shoppe', 'yang', 'sangat', 'untung', 'alhamdulillah', 'senang', 'sekali', 'belanja', 'di', 'shopee']",aplikasi shoppe untung alhamdulillah senang belanja shopee
"['bagus', 'si', 'cuma', 'boleh', 'kasih', 'masuk', 'ga', 'untuk', 'saldo', 'jual', 'tolong', 'buat', 'selain', 'transfer', 'ke', 'bank', 'dong', 'kaya', 'ke', 'dana', 'atau', 'ke', 'shopepay', 'gitu', 'biar', 'gampang', 'gunain', 'nya', 'juga', 'kasih', 'yang', 'gapunya', 'bank', 'dan', 'kadang', 'nyairin', 'juga', 'gatau', 'dana', 'benar', 'masuk', 'apa', 'gk']",bagus si kasih masuk ga saldo jual tolong transfer bank kaya dana shopepay gitu biar gampang gunain nya kasih gapunya bank kadang nyairin gatau dana masuk gk
"['assalamualikum', 'hai', 'sya', 'anggun', 'firmanda', 'saya', 'suka', 'skali', 'sama', 'applikasi', 'ini', 'karena', 'saya', 'waktu', 'itu', 'beli', 'main', 'tidak setia', 'harga', 'nya', 'sama', 'ongkos kirim', 'jadi', 'nah', 'pngiriman', 'itu', 'cpt', 'datng', 'ke', 'rumah', 'saya', 'pas', 'sya', 'bayar', 'hanya', 'nah', 'saya', 'kaget', 'ywdh', 'saya', 'bayar', 'terima kasih', 'kadih', 'yh', 'shpee']",assalamualikum hai sya anggun firmanda suka skali applikasi beli main tidak setia harga nya ongkos kirim pngiriman cpt datng rumah pas sya bayar kaget ywdh bayar terima kasih kadih yh shpee
"['saya', 'sering', 'belanja', 'di', 'shopee', 'kenapa', 'saya', 'belum', 'ada', 'paylater', 'padahal', 'saya', 'butuh', 'buat', 'belanja', 'belanja', 'tolong', 'dong']",belanja shopee paylater butuh belanja belanja tolong
"['saya', 'suka', 'pakai', 'shopee', 'karena', 'pesan', 'selalu', 'sesuai', 'ga', 'kecewa', 'khusus', 'saya', 'mudah', 'tuk', 'depan', 'makin', 'banyak', 'langgan', 'terima', 'kasih', 'shopee', 'dar', 'masuk', 'sering', 'kasih', 'diskon', 'iya']",suka pakai shopee pesan sesuai ga kecewa khusus mudah tuk langgan terima kasih shopee dar masuk kasih diskon iya
"['guna', 'shoppe', 'lebih', 'mudah', 'di', 'banding', 'dengan', 'aplikasi', 'lain', 'belanja', 'lebih', 'muda', 'dan', 'banyak', 'grtis', 'ongkos kirim', 'nya', 'bagus', 'kerja']",shoppe mudah banding aplikasi belanja muda grtis ongkos kirim nya bagus kerja
"['belanja', 'bulan', 'hal', 'biasa', 'bagi', 'ibu', 'rumahtangga', 'terkadang', 'senang', 'tapi', 'adakalanya', 'bingung', 'karena', 'butuh', 'waktu', 'tenaga', 'dn', 'pikir', 'tapi', 'alhamdulilah', 'dengan', 'ada', 'shopee', 'saya', 'bnr', 'rasa', 'bantu', 'utama', 'dlm', 'tenaga', 'apalagi', 'dlm', 'kondisi', 'covid', 'seperti', 'ini', 'rasa', 'khawatir', 'kita', 'untuk', 'pergi', 'sangat', 'tinggi', 'tapi', 'alhamdulillah', 'dengan', 'ada', 'shopee', 'kita', 'cakep', 'klik', 'saja', 'inshaalloh', 'butuh', 'kita', 'cukup', 'terima kasih', 'shopee', 'moga', 'depan', 'makin', 'tambah', 'voucer', 'nya']",belanja rumahtangga terkadang senang adakalanya bingung butuh tenaga dn pikir alhamdulilah shopee bnr bantu utama dlm tenaga dlm kondisi covid khawatir pergi alhamdulillah shopee cakep klik inshaalloh butuh terima kasih shopee moga voucer nya
"['shoppe', 'keren', 'aku', 'suka', 'belanja', 'di', 'shoppe', 'lebih', 'murah', 'gampang', 'transaksi', 'nya', 'dan', 'paling', 'keren', 'aku', 'di', 'kasih', 'saldo', 'shoppepaylatter', 'sehingga', 'mudah', 'aku', 'untuk', 'belanja', 'dulu', 'bayar', 'nanti']",shoppe keren suka belanja shoppe murah gampang transaksi nya keren kasih saldo shoppepaylatter mudah belanja bayar
"['walaupun', 'sekarang', 'shopee', 'agak', 'berat', 'tapi', 'ini', 'situs', 'belanja', 'online', 'yang', 'paling', 'saya', 'suka']",shopee berat situs belanja online suka
"['shopee', 'jelek', 'tapi', 'bohong', 'shopee', 'tu', 'bagus', 'banget', 'banyak', 'flash', 'sale', 'terus', 'banyak', 'gamesnya', 'yang', 'hasil', 'koin', 'shopee', 'untuk', 'dapat', 'potong', 'harga', 'terima kasih', 'shopee', 'sukses', 'selalu']",shopee jelek bohong shopee tu bagus banget flash sale gamesnya hasil koin shopee potong harga terima kasih shopee sukses
"['percaya', 'top', 'app', 'paling', 'dan', 'paling', 'apalagi', 'paylaternya', 'mudah', 'shopping', 'saat', 'kismin', 'banyak', 'grotongan', 'ongkos kirim', 'lagi', 'tguu', 'koment', 'lanjut']",percaya top app paylaternya mudah shopping kismin grotongan ongkos kirim tguu koment
"['sangat', 'bantu', 'sekali', 'beli', 'produk', 'yang', 'kita', 'suka', 'dari', 'seluruh', 'indonesia', 'bahkan', 'luar', 'negri', 'jamin', 'uang', 'kita', 'aman']",bantu beli produk suka indonesia negri jamin uang aman
"['cukup', 'bagus', 'tapi', 'kalau', 'keranjang', 'sudah', 'penuh', 'shopeenya', 'makin', 'lot', 'mohon', 'baik', 'lagi']",bagus keranjang penuh shopeenya lot mohon
"['sangat', 'puas', 'respon', 'cepat', 'ini', 'sdh', 'yang', 'dua', 'kali', 'nanti', 'mau', 'pesan', 'lagi']",puas respon cepat sdh kali pesan
"['layan', 'sangat', 'bagus', 'produk', 'ori', 'antar', 'cepat', 'cara', 'bayar', 'mudah']",layan bagus produk ori cepat bayar mudah
"['belanja', 'online', 'di', 'shopee', 'selalu', 'muas', 'aman', 'dan', 'percaya', 'apalagi', 'masa', 'pandemi', 'sangat', 'untung', 'sekali', 'selain', 'kirim', 'cepat', 'pelayanamnya', 'juga', 'mantapp', 'utama', 'pas', 'ada', 'gratiss', 'ongkos kirim', 'sipp', 'dech']",belanja online shopee muas aman percaya pandemi untung kirim cepat pelayanamnya mantapp utama pas gratiss ongkos kirim sipp dech
"['aplikasi', 'nya', 'jelek', 'banget', 'tapi', 'boonk', 'hayyuk', 'aplikasi', 'ini', 'bagus', 'banget']",aplikasi nya jelek banget boonk hayyuk aplikasi bagus banget
"['saya', 'coba', 'sen', 'di', 'shopee', 'barang', 'nya', 'tidak', 'sesuai', 'sama', 'yang', 'sen', 'saya', 'cuma', 'mau', 'minta', 'tolong', 'kalau', 'sen', 'itu', 'harus', 'antar', 'itu', 'juga', 'yang', 'sesuai', 'di', 'foto', 'ini', 'barang', 'nya', 'kayak', 'gin', 'datenganya', 'kayak', 'gitu', 'tolong', 'baik', 'tolong', 'tapi', 'aku', 'kasih', 'bintang', 'lima', 'karena', 'barang', 'nya', 'murah', 'mimin', 'minta', 'kontak', 'whatshap', 'nya', 'dong', 'boleh']",coba sen shopee barang nya sesuai sen tolong sen sesuai foto barang nya kayak gin datenganya kayak gitu tolong tolong kasih bintang barang nya murah mimin kontak whatshap nya
"['shopee', 'poko', 'baik', 'deh', 'aku', 'suka', 'banyak', 'diskon', 'nya', 'hanya', 'saja', 'di', 'gratis', 'ongkos kirim', 'nya', 'harus', 'ada', 'voucer', 'dulu', 'baru', 'bisa', 'grtis', 'ongkos kirim', 'ken', 'sih', 'tidak_pakai', 'voucer', 'segala', 'yang', 'penting', 'sudah', 'min', 'beli', 'grtis', 'ongkos kirim', 'tidak_pakai', 'voucer', 'gitu', 'gilir', 'yang', 'gk', 'punya', 'voucer', 'tidak_bisa', 'grtis', 'ongkos kirim']",shopee poko deh suka diskon nya gratis ongkos kirim nya voucer grtis ongkos kirim ken sih tidak pakai voucer min beli grtis ongkos kirim tidak pakai voucer gitu gilir gk voucer tidak bisa grtis ongkos kirim
"['aplikasi', 'apa', 'ini', 'jangan', 'unduh', 'aplikasi', 'ini', 'bikin', 'ken', 'shopping', 'mullu', 'karena', 'harga', 'gk', 'bikin', 'atm', 'cpt', 'kering']",aplikasi unduh aplikasi bikin ken shopping mullu harga gk bikin atm cpt kering
"['aplikasi', 'ini', 'jelekk', 'bangeet', 'tapi', 'boonk', 'hayukk', 'aplikasi', 'ini', 'bagus', 'banget', 'sampai', 'semua', 'orang', 'tagih', 'tapi', 'tolong', 'iya', 'ongkirnya', 'di', 'murah']",aplikasi jelekk bangeet boonk hayukk aplikasi bagus banget orang tagih tolong iya ongkirnya murah
"['parah', 'lot', 'aplikasi', 'toko', 'paling', 'lot', 'sudah', 'terbaru', 'men', 'sale', 'buka', 'aplikasi', 'lain', 'lancar', 'saja', 'game', 'bergiga', 'lancar', 'kalau', 'sudah', 'buka', 'shopee', 'yaa', 'ampun', 'tolong', 'segera', 'benah']",parah lot aplikasi toko lot terbaru men sale buka aplikasi lancar game bergiga lancar buka shopee yaa ampun tolong benah
"['aplikasi', 'paling', 'kejam', 'bikin', 'nagih', 'terus']",aplikasi kejam bikin nagih
"['aku', 'suka', 'sih', 'belanja', 'di', 'shopee', 'tapi', 'sayang', 'banget', 'pedahal', 'aku', 'dari', 'dulu', 'banget', 'dan', 'udh', 'lama', 'banget', 'langgan', 'di', 'shoope', 'tapi', 'aku', 'tidak_dapat', 'shopee', 'bayar', 'letter', '', 'shopee', 'bayar', 'pinjam', 'kecewa', 'sih', 'tapi', 'ok', 'lah', 'gk', 'masalah', 'aku', 'tetep', 'suka']",suka sih belanja shopee sayang banget pedahal banget udh banget langgan shoope tidak dapat shopee bayar letter  shopee bayar pinjam kecewa sih ok gk tetep suka
"['sangat', 'batu', 'untuk', 'perlu', 'dan', 'ekonomis', 'terima kasih', 'kasih', 'moga', 'tambah', 'lebih', 'baik', 'lagi']",batu ekonomis terima kasih kasih moga
"['sangat', 'puas', 'belanja', 'di', 'shoope', 'harga', 'dan', 'produk', 'bagus', 'serta', 'kirim', 'yang', 'cepat', 'dan', 'tepat', 'waktu']",puas belanja shoope harga produk bagus kirim cepat
"['aplikasi', 'tidak_guna', 'jelek', 'banget', 'aplikasi', 'tapi', 'bohong', 'hayyuk', 'shopee', 'ini', 'bantu', 'banget', 'saat', 'pandemi', 'ini', 'karena', 'kita', 'tidak_perlu', 'lagi', 'keluar', 'rumah', 'untuk', 'beli', 'perabot', 'rumah', 'tidak_lupa', 'kasih', 'bintang', 'lima', 'yah']",aplikasi tidak guna jelek banget aplikasi bohong hayyuk shopee bantu banget pandemi tidak perlu rumah beli perabot rumah tidak lupa kasih bintang yah
"['saya', 'suka', 'belanja', 'di', 'shopee', 'tidak_ribet', 'kirim', 'cepat', 'lagi', 'harga', 'yah', 'sesuai', 'lah']",suka belanja shopee tidak ribet kirim cepat harga yah sesuai
"['senang', 'lah', 'belanja', 'di', 'shopee', 'aplg', 'bisa', 'bayar', 'pakai', 'spaylater', 'dapat', 'limit', 'yang', 'lumayan', 'tinggi', 'naikin', 'lagi', 'lah', 'limit']",senang belanja shopee aplg bayar pakai spaylater limit lumayan naikin limit
"['mantap', 'terima', 'ksh', 'shopee', 'pesan', 'cepat', 'dan', 'akurat', 'thanx', 'buat', 'kang', 'kurir', 'nya']",mantap terima ksh shopee pesan cepat akurat thanx kang kurir nya
"['setan', 'oren', 'yang', 'buat', 'uang', 'habis', 'tiap', 'bulan', 'lagi', 'pandemi', 'gin', 'sudah', 'miskin', 'tambah', 'miskin']",setan oren uang habis pandemi gin miskin miskin
"['uda', 'lama', 'gabung', 'di', 'shofe', 'lama', 'saya', 'belanja', 'di', 'shofee', 'cuma', 'sekali', 'di', 'krim', 'barang', 'oleh', 'jual', 'barang', 'sudah', 'rusak', 'sakit', 'kali', 'saya', 'di', 'tipu', 'jual', 'bilang', 'kirim', 'lagi', 'saja', 'barang', 'kalau', 'rusak', 'iya', 'repot', 'mau', 'krim', 'brang', 'kesana', 'lagi', 'tolong', 'pihak', 'shofee', 'di', 'baik', 'lagi', 'yang', 'seperti', 'ini']",uda gabung shofe belanja shofee krim barang jual barang rusak sakit kali tipu jual bilang kirim barang rusak iya repot krim brang kesana tolong shofee
"['alhamdulillah', 'dengan', 'adanyan', 'aplikasi', 'shopee', 'buat', 'belanja', 'tidak_ribet', 'harga', 'baik', 'saing', 'bahkan', 'banyak', 'yang', 'murah', 'cepat', 'respon', 'smga', 'semakin', 'sukses', 'maksiha', 'shopee']",alhamdulillah adanyan aplikasi shopee belanja tidak ribet harga saing murah cepat respon smga sukses maksiha shopee
"['mantap', 'belanja', 'di', 'shoope', 'barang', 'nya', 'sesuai', 'dengan', 'yang', 'gambar', 'mantap', 'juga', 'untuk', 'kurir', 'shoope', 'exprees']",mantap belanja shoope barang nya sesuai gambar mantap kurir shoope exprees
"['buat', 'saya', 'lebih', 'mudah', 'dan', 'simpel', 'gampang', 'banget', 'kalau', 'pesan', 'barang', 'di', 'shopee', 'terima kasih', 'shopee']",mudah simpel gampang banget pesan barang shopee terima kasih shopee
"['fasilitas', 'bagai', 'cara', 'bayar', 'sangat', 'bantu', 'belanja', 'hemat', 'terima', 'kasih', 'shopee']",fasilitas bayar bantu belanja hemat terima kasih shopee
"['aplikasi', 'jelek', 'banget']",aplikasi jelek banget
"['aku', 'tuh', 'puass', 'banget', 'belanja', 'di', 'shopee', 'suka', 'kalap', 'sama', 'toko', 'toko', 'nya', 'yang', 'kualitas', 'apa', 'lagi', 'tiap', 'hari', 'ada', 'gerat', 'ongkos kirim', 'sama', 'voucer', 'casback', 'huuhuhu', 'mantap']",tuh puass banget belanja shopee suka kalap toko toko nya kualitas gerat ongkos kirim voucer casback huuhuhu mantap
"['aplikasi', 'yang', 'bagus', 'mudah', 'cari', 'barang', 'banyak', 'diacount', 'gratis', 'ongkos kirim']",aplikasi bagus mudah cari barang diacount gratis ongkos kirim
"['suka', 'banget', 'sm', 'shopee', 'paling', 'ok', 'untuk', 'buat', 'belanja', 'online', 'mantap', 'pkknya', 'sukses', 'selalu', 'shopee']",suka banget sm shopee ok belanja online mantap pkknya sukses shopee
"['aplikasi', 'apa', 'ini', 'masa', 'sih', 'gk', 'bagus', 'bagus', 'banget', 'tauu']",aplikasi sih gk bagus bagus banget tauu
"['kenapa', 'sophee', 'bayar', 'latter', 'saya', 'tiba', 'hilang', 'padahal', 'saya', 'gk', 'pernah', 'terlambat', 'bayar']",sophee bayar latter hilang gk terlambat bayar
"['barang', 'lali', 'terbaru', 'sering', 'promo', 'gilaa', 'gila', 'harga', 'sangat', 'kopetitif', 'dan', 'murah', 'banget', 'tingkat', 'lagi', 'aplikasi', 'ketika', 'ada', 'promo', 'saat', 'checkout', 'tidak_ada', 'kendala']",barang lali terbaru promo gilaa gila harga kopetitif murah banget tingkat aplikasi promo checkout tidak ada kendala
"['aplikasi', 'lelet', 'kali', 'tapi', 'bohong', 'aplikasi', 'shopee', 'sangat', 'guna', 'apalagi', 'pas', 'lagi', 'tidak_boleh', 'keluar', 'rumah']",aplikasi lelet kali bohong aplikasi shopee pas tidak boleh rumah
"['moga', 'produk', 'barang', 'jual', 'di', 'shopee', 'tetap', 'bagus', 'dan', 'sesuai', 'dengan', 'terang', 'nya', 'biar', 'beli', 'tidak_kecewa', 'com']",moga produk barang jual shopee bagus sesuai terang nya biar beli tidak kecewa com
"['puas', 'banget', 'belanja', 'di', 'shopee', 'banyak', 'game', 'seru', 'yang', 'paling', 'aku', 'suka', 'iya', 'kalau', 'ada', 'shopee', 'langsung', 'jt', 'nyawalaupun', 'gk', 'pernah', 'ke', 'pilih', 'buat', 'dapetin', 'jt', 'harap', 'depan', 'shopee', 'makin', 'sukses', 'amanah', 'juga', 'moga', 'aku', 'ada', 'sempat', 'dapat', 'hadiah', 'dari', 'shopeeberharap']",puas banget belanja shopee game seru suka iya shopee langsung jt nyawalaupun gk pilih dapetin jt harap shopee sukses amanah moga hadiah shopeeberharap
"['sangat', 'tolong', 'dan', 'mudah', 'saya', 'untuk', 'belanja', 'spaylater', 'dan', 'spinjam', 'juga', 'sangat', 'bantu', 'sukses', 'selalu', 'shopee']",tolong mudah belanja spaylater spinjam bantu sukses shopee
"['mantap', 'sangat', 'bantu', 'aku', 'dalam', 'belanja', 'maupun', 'jual', 'terima kasih', 'shopee', 'tlah', 'cipta', 'aplikasi', 'mudah', 'ini']",mantap bantu belanja jual terima kasih shopee tlah cipta aplikasi mudah
"['alhamdulillah', 'sudah', 'bisa', 'beli', 'lagi', 'terima kasih', 'lah', 'kirim', 'barang', 'cepat', 'dan', 'sini', 'toko', 'ramai', 'ramai', 'banget', 'jos', 'selalu', 'min']",alhamdulillah beli terima kasih kirim barang cepat toko ramai ramai banget jos min
"['sangat', 'bantu', 'saya', 'bila', 'ingin', 'belanja', 'gk', 'perlu', 'jauh', 'keluar', 'kota']",bantu belanja gk kota
"['belanja', 'di', 'rumah', 'saja', 'terima kasih', 'shopee', 'jauh', 'ini', 'baik', 'baik', 'saja']",belanja rumah terima kasih shopee
"['shopee', 'buat', 'hidup', 'lebih', 'mudah', 'lebih', 'hidup', 'dalam', 'jalan', 'hidup', 'terima kasih', 'shopee']",shopee hidup mudah hidup jalan hidup terima kasih shopee
"['belanja', 'mudah', 'bayar', 'gampang', 'barang', 'cepat', 'nyampenya', 'ma', 'kasih', 'dech']",belanja mudah bayar gampang barang cepat nyampenya ma kasih dech
"['shopie', 'sangat', 'batu', 'saya', 'dalam', 'cari', 'perlu', 'yang', 'sulit', 'saya', 'dapat', 'tem', 'lain']",shopie batu cari sulit tem
"['rupa', 'jembatan', 'untuk', 'aku', 'beli', 'barang', 'mana', 'saya', 'tidak_perlu', 'lagi', 'repot', 'pasar']",rupa jembatan beli barang tidak perlu repot pasar
"['bagus', 'aplikasi', 'moga', 'bisa', 'lebih', 'baik', 'dan', 'banyak', 'gratis', 'ongkirnya']",bagus aplikasi moga gratis ongkirnya
"['cuma', 'mau', 'ngingetin', 'kalau', 'belanja', 'di', 'shopee', 'tidak_pakai', 'jasa', 'kirim', 'shopee', 'exspres', 'apalagi', 'keluar', 'provinsi', 'lebih baik', 'yang', 'pakai', 'jasa', 'kirim', 'yang', 'lain', 'sisa', 'shopee', 'oke', 'lah']",ngingetin belanja shopee tidak pakai jasa kirim shopee exspres provinsi lebih baik pakai jasa kirim sisa shopee oke
"['aplikasi', 'apa', 'ini', 'unfaedah', 'banget', 'tapi', 'boonk', 'buru', 'unduh']",aplikasi unfaedah banget boonk buru unduh
"['masuk', 'saja', 'untuk', 'shopee', 'mohon', 'di', 'tinjau', 'kembali', 'akun', 'saya', 'saya', 'guna', 'lama', 'shopee', 'tapi', 'limit', 'spay', 'later', '', 'spinjam', 'saya', 'belum', 'tambah', 'padahal', 'saya', 'selalu', 'bayar', 'tepat', 'waktu', 'belum', 'pernah', 'pun', 'terlambat', 'terima', 'kasih']",masuk shopee mohon tinjau akun shopee limit spay later  spinjam bayar terlambat terima kasih
"['like', 'it', 'telah', 'tahu', 'cara', 'nya', 'sya', 'makin', 'cinta', 'shopee', 'semoga', 'selalu', 'mmberikan', 'sya', 'voucer', 'belanja', 'yang', 'muas', 'ongkos kirim', 'jangn', 'mahal', 'mahal', 'okee']",like it nya sya cinta shopee semoga mmberikan sya voucer belanja muas ongkos kirim jangn mahal mahal okee
"['belanja', 'di', 'shopee', 'mang', 'sangat', 'praktis', 'apalagi', 'bisa', 'guna', 'spaylater', 'jadi', 'lebih', 'mudah', 'dan', 'makin', 'praktis', 'saya', 'selalu', 'belanja', 'di', 'shopee']",belanja shopee mang praktis spaylater mudah praktis belanja shopee
"['wow', 'aplikasi', 'ini', 'buat', 'saya', 'dan', 'keluarga', 'jadi', 'mudah', 'belanja', 'dengan', 'harga', 'murah', 'namun', 'kualitas', 'tidak_murah', 'buru', 'unduh', 'dan', 'tidak_sampai', 'tinggal', 'sama', 'voucer', 'gratis', 'ongkos kirim', 'nya', 'apalagi', 'banyak', 'game', 'tarik', 'yang', 'bikin', 'kalian', 'hibur']",wow aplikasi keluarga mudah belanja harga murah kualitas tidak murah buru unduh tidak sampai tinggal voucer gratis ongkos kirim nya game tarik bikin hibur
"['aplikasi', 'belanja', 'online', 'baik', 'kalau', 'bisa', 'kasih', 'fitur', 'bayar', 'cicil', 'tagih', 'shopee', 'paylater', 'jadi', 'bisa', 'mencicil', 'dikit', 'belum', 'waktu', 'bayar', 'penuh']",aplikasi belanja online kasih fitur bayar cicil tagih shopee paylater mencicil dikit bayar penuh
"['bagus', 'sekali', 'jual', 'ramah', 'dan', 'kirim', 'cepat', 'banget', 'barang', 'asli', 'dan', 'bagus', 'tidak_lupa', 'unduh']",bagus jual ramah kirim cepat banget barang asli bagus tidak lupa unduh
"['turut', 'aku', 'ini', 'adalah', 'aplikasi', 'yang', 'paling', 'rekomend', 'buat', 'kalian', 'yng', 'suka', 'shoping', 'online', 'gitu', 'kualitas', 'bagus', 'produk', 'banyak', 'yang', 'ori', 'kirim', 'cepat', 'aku', 'selalu', 'puas', 'beli', 'semua', 'produk', 'dari', 'aplikasi', 'ini', 'thaks', 'iya', 'min', 'atas', 'layan']",aplikasi rekomend yng suka shoping online gitu kualitas bagus produk ori kirim cepat puas beli produk aplikasi thaks iya min layan
"['keren', 'aplikasi', 'yang', 'bagus', 'buat', 'belanja', 'online', 'puas', 'belanja', 'di', 'shoopee', 'bintang', 'jempol']",keren aplikasi bagus belanja online puas belanja shoopee bintang jempol
"['tidak_tahu', 'harus', 'bicara', 'apa', 'lagi', 'shopee', 'percaya', 'banget', 'terus', 'tampil', 'di', 'aplikasi', 'shopee', 'nya', 'tuh', 'simpel', 'jadi', 'tidak_bingung', 'pokok', 'ini', 'aplikasi', 'belanja', 'online', 'berkah', 'dehh', 'luv']",tidak tahu bicara shopee percaya banget tampil aplikasi shopee nya tuh simpel tidak bingung pokok aplikasi belanja online berkah dehh luv
"['kualitas', 'produk', 'sangat', 'baik', 'produk', 'original', 'harga', 'produk', 'sangat', 'jangkau']",kualitas produk produk original harga produk jangkau
"['belamja', 'asik', 'muas', 'komplit', 'dan', 'murah', 'kirim', 'percaya', 'aman', 'tentu']",belamja asik muas komplit murah kirim percaya aman
"['terus', 'saing', 'cara', 'sehat', 'dengan', 'kompetitor', 'yang', 'lain', 'dan', 'tetap', 'semangat', 'untuk', 'jadi', 'yang', 'baik']",saing sehat kompetitor semangat
"['bagus', 'banget', 'gila', 'sih', 'ini', 'kalian', 'harus', 'unduh', 'aku', 'saja', 'sudah', 'sering', 'belanja', 'di', 'sini', 'gk', 'ada', 'gendala']",bagus banget gila sih unduh belanja gk gendala
"['tidak_bagus', 'jelek', 'banget', 'tidak_unduh', 'aplikasi', 'ini', 'eh', 'tapi', 'bohong', 'cepetan', 'unduh', 'aplikasi', 'ini', 'tertawa', 'mantap', 'sudah']",tidak bagus jelek banget tidak unduh aplikasi eh bohong cepetan unduh aplikasi tertawa mantap
"['gampang', 'order', 'murah', 'harga', 'tapi', 'kualitas', 'ga', 'murah', 'insyaallah', 'sering', 'sering', 'gratis', 'ongkos kirim', 'yaa', 'kwkwkwk']",gampang order murah harga kualitas ga murah insyaallah gratis ongkos kirim yaa kwkwkwk
"['selalu', 'jadi', 'langgan', 'di', 'ahopee', 'tidak_yang', 'lain', 'makasii', 'shopee', 'sukses', 'terus', 'buat', 'shopee']",langgan ahopee tidak yang makasii shopee sukses shopee
"['ada', 'yang', 'mengalami', 'seperti', 'saya', 'ga', 'cairin', 'saldo', 'dari', 'shopee', 'bayar', 'ke', 'rekening', 'bank', 'nunggu', 'nya', 'sampai', 'minggu', 'udh', 'nunggu', 'minggu', 'masih', 'di', 'suruh', 'nunggu', 'lagi', 'hari', 'sampai', 'bosan', 'saya', 'pesan', 'sama', 'konsumen', 'service', 'gda', 'jelas', 'hasil', 'atau', 'gagal', 'tari', 'saldo', 'saya', 'jadi', 'ngegantung', 'entah', 'dmn', 'saya', 'kasih', 'bintang', 'biar', 'paling', 'atas', 'tidak_kualitas']",mengalami ga cairin saldo shopee bayar rekening bank nunggu nya minggu udh nunggu minggu suruh nunggu bosan pesan konsumen service gda hasil gagal tari saldo ngegantung dmn kasih bintang biar tidak kualitas
"['kirim', 'cukup', 'cepat', 'aplikasi', 'sering', 'kembali', 'ke', 'halaman', 'depan', 'lhah', 'piye', 'jal']",kirim cepat aplikasi halaman lhah piye jal
"['apa', 'yang', 'kita', 'cari', 'sesuai', 'dengan', 'merek', 'yang', 'kita', 'ingin', 'dan', 'tidak_tampil', 'merek', 'yang', 'kita', 'tidak_cari', 'bagus', 'sekali', 'ouas']",cari sesuai merek tidak tampil merek tidak cari bagus ouas
"['mau', 'tanya', 'min', 'yang', 'metode', 'pemabyaran', 'melalui', 'satu', 'klik', 'bca', 'kok', 'kadang', 'masalah', 'iya', 'kode', 'otp', 'ga', 'kirim', 'padahal', 'no', 'seluler', 'aktif', 'selalu']",min metode pemabyaran klik bca kadang iya kode otp ga kirim no seluler aktif
"['aplikasi', 'ini', 'jelek', 'kata', 'siapa', 'jelek', 'aplikasi', 'shopee', 'ini', 'bagus', 'kok', 'aku', 'jadi', 'bisa', 'belanja', 'telah', 'sekian', 'lama', 'aku', 'tidak_belanja', 'terima kasih', 'you', 'so', 'much']",aplikasi jelek jelek aplikasi shopee bagus belanja sekian tidak belanja terima kasih you so much
"['aplikasi', 'jelek', 'banget', 'iya', 'tapi', 'boonghayuk', 'palpalepepalepalpiappapiapkumanidang', 'adadesskadedang']",aplikasi jelek banget iya boonghayuk palpalepepalepalpiappapiapkumanidang adadesskadedang
"['saya', 'senang', 'sekali', 'blanja', 'di', 'shopee', 'banyak', 'diskon', 'dan', 'gratis', 'ongkos kirim', 'shopee', 'beda', 'dari', 'yang', 'lain', 'barang', 'nyajuga', 'bagus', 'pokok', 'senang', 'deh', 'belanja', 'di', 'shopee', 'buru', 'belanja', 'nya', 'di', 'shopee', 'dan', 'barang', 'tidak', 'murahana', 'terima kasih', 'shopee', 'tingkat', 'terus', 'kualitas', 'nya']",senang blanja shopee diskon gratis ongkos kirim shopee beda barang nyajuga bagus pokok senang deh belanja shopee buru belanja nya shopee barang murahana terima kasih shopee tingkat kualitas nya
