negasi,Formalisasi
"['terlalu', 'banyak', 'potong', 'buat', 'seller', 'sama', 'az', 'lo', 'yg', 'jual', 'tidak_kami', 'yg', 'jual', 'dan', 'banyak', 'barang', 'luar', 'negeri', 'yg', 'masuk', 'hancurin', 'umkm']","['terlalu', 'banyak', 'potong', 'buat', 'seller', 'sama', 'az', 'kamu', 'yang', 'jual', 'tidak_kami', 'yang', 'jual', 'dan', 'banyak', 'barang', 'luar', 'negeri', 'yang', 'masuk', 'hancurin', 'umkm']"
"['bintang', 'dulu', 'soal', 'banyak', 'transaksi', 'yg', 'ada', 'poin', 'cashback', 'nya', 'gk', 'di', 'kirim', 'oleh', 'pihak', 'shopee', 'dan', 'ini', 'sudah', 'lebih', 'dari', 'jam']","['bintang', 'dulu', 'soal', 'banyak', 'transaksi', 'yang', 'ada', 'poin', 'cashback', 'nya', 'gk', 'di', 'kirim', 'oleh', 'pihak', 'shopee', 'dan', 'ini', 'sudah', 'lebih', 'dari', 'jam']"
"['gk', 'suka', 'karna', 'ongkir', 'nya', 'tuhh', 'sampai', 'ribu', 'padahal', 'itu', 'baru', 'ongkir', 'nya', 'aja', 'belum', 'belanja', 'kalo', 'sama', 'sena', 'pasti', 'mahal', 'bgt', 'apalagi', 'biasa', 'datang', 'itu', 'salah', 'tolong', 'di', 'baik', 'lagi', 'ya', 'tolong', 'ya']","['gk', 'suka', 'karena', 'ongkos kirim', 'nya', 'tuhh', 'sampai', 'ribu', 'padahal', 'itu', 'baru', 'ongkos kirim', 'nya', 'saja', 'belum', 'belanja', 'kalau', 'sama', 'sena', 'pasti', 'mahal', 'banget', 'apalagi', 'biasa', 'datang', 'itu', 'salah', 'tolong', 'di', 'baik', 'lagi', 'iya', 'tolong', 'iya']"
"['shopee', 'layan', 'nya', 'jelek', 'masa', 'saya', 'kan', 'mau', 'transfer', 'dari', 'shopee', 'pay', 'ke', 'atm', 'udah', 'hari', 'tidak_ke', 'kirim', 'kirim', 'tapi', 'saldo', 'shopee', 'paynya', 'kurang', 'kan', 'aneh', 'tolong', 'dong', 'di', 'bagusin', 'buat', 'fiturnya']","['shopee', 'layan', 'nya', 'jelek', 'masa', 'saya', 'kan', 'mau', 'transfer', 'dari', 'shopee', 'bayar', 'ke', 'atm', 'sudah', 'hari', 'tidak_ke', 'kirim', 'kirim', 'tapi', 'saldo', 'shopee', 'paynya', 'kurang', 'kan', 'aneh', 'tolong', 'dong', 'di', 'bagusin', 'buat', 'fiturnya']"
"['gratis', 'ongkir', 'tapi', 'harga', 'barang', 'lebih', 'mahal', 'dari', 'belah', 'sama', 'aja', 'masih', 'murah', 'toko', 'belah', 'hahahha']","['gratis', 'ongkos kirim', 'tapi', 'harga', 'barang', 'lebih', 'mahal', 'dari', 'belah', 'sama', 'saja', 'masih', 'murah', 'toko', 'belah', 'hahahha']"
"['susah', 'bgt', 'buat', 'bikin', 'alamat', 'baru', 'saya', 'bekas', 'masa', 'titik', 'di', 'banten', 'mau', 'checkout', 'ga', 'bisa', 'sangat', 'kecewa']","['susah', 'banget', 'buat', 'bikin', 'alamat', 'baru', 'saya', 'bekas', 'masa', 'titik', 'di', 'banten', 'mau', 'checkout', 'ga', 'bisa', 'sangat', 'kecewa']"
"['telah', 'di', 'update', 'sering', 'banget', 'jadi', 'salah', 'padahal', 'jaring', 'bagus', 'dan', 'kuota', 'ada', 'kecewa', 'saya', 'bagai', 'guna', 'lama', 'apk', 'shopee']","['telah', 'di', 'terbaru', 'sering', 'banget', 'jadi', 'salah', 'padahal', 'jaringan', 'bagus', 'dan', 'kuota', 'ada', 'kecewa', 'saya', 'bagai', 'guna', 'lama', 'aplikasi', 'shopee']"
"['promo', 'download', 'app', 'shoppee', 'dapat', 'pulsa', 'gratis', 'rb', 'stlah', 'didownload', 'mana', 'ada', 'pls', 'gratis', 'yg', 'ada', 'vocher', 'gratis', 'diskon', 'utk', 'belanja', 'andal', 'saya', 'tetap', 'tokopedia']","['promo', 'unduh', 'app', 'shoppee', 'dapat', 'pulsa', 'gratis', 'ribu', 'setelah', 'unduh', 'mana', 'ada', 'tolong', 'gratis', 'yang', 'ada', 'voucer', 'gratis', 'diskon', 'untuk', 'belanja', 'andal', 'saya', 'tetap', 'tokopedia']"
"['ada', 'bug', 'pada', 'saat', 'hendak', 'pasu', 'ongkir', 'tiba', 'tiba', 'ubah', 'jadi', 'ukur', 'barang', 'sudah', 'dimasukin', 'ukurang', 'barang', 'tetapp', 'tidak_bisa', 'di', 'simpan', 'harus', 'di', 'close', 'app', 'dan', 'input', 'ulang', 'baru', 'bisa', 'lagi', 'ayo', 'saya', 'harus', 'kerja', 'kali', 'ini']","['ada', 'bug', 'pada', 'saat', 'hendak', 'pasu', 'ongkos kirim', 'tiba', 'tiba', 'ubah', 'jadi', 'ukur', 'barang', 'sudah', 'dimasukin', 'ukurang', 'barang', 'tetapp', 'tidak_bisa', 'di', 'simpan', 'harus', 'di', 'tutup', 'app', 'dan', 'input', 'ulang', 'baru', 'bisa', 'lagi', 'ayo', 'saya', 'harus', 'kerja', 'kali', 'ini']"
"['sekarang', 'shope', 'jadi', 'aneh', 'banget', 'masa', 'ngak', 'bisa', 'pilih', 'ekspedisi', 'kirim', 'nya', 'sendiri', 'voucher', 'gratis', 'ongkir', 'cuma', 'buat', 'shopepay', 'doang']","['sekarang', 'shopee', 'jadi', 'aneh', 'banget', 'masa', 'tidak', 'bisa', 'pilih', 'ekspedisi', 'kirim', 'nya', 'sendiri', 'voucer', 'gratis', 'ongkos kirim', 'cuma', 'buat', 'shopepay', 'doang']"
"['maaf', 'saya', 'mau', 'tanya', 'kenapa', 'login', 'shopee', 'pay', 'saya', 'selalu', 'gagal', 'padahal', 'saya', 'sudah', 'isi', 'saldo', 'mohon', 'minta', 'jelas', 'nya', 'dari', 'pihak', 'shopee']","['maaf', 'saya', 'mau', 'tanya', 'kenapa', 'login', 'shopee', 'bayar', 'saya', 'selalu', 'gagal', 'padahal', 'saya', 'sudah', 'isi', 'saldo', 'mohon', 'minta', 'jelas', 'nya', 'dari', 'pihak', 'shopee']"
"['flash', 'sale', 'apa', 'pas', 'refresh', 'sndr', 'malah', 'tbtb', 'abis', 'hoax', 'marketing', 'tapi', 'salah', 'tempat', 'mohon', 'koreksi', 'tidak_buat', 'cs', 'topup', 'sia', 'gan', 'thanks']","['flash', 'sale', 'apa', 'pas', 'ulang', 'sndr', 'bahkan', 'tbtb', 'habis', 'isu bohong', 'pemasaran', 'tapi', 'salah', 'tempat', 'mohon', 'koreksi', 'tidak_buat', 'cs', 'topup', 'sia', 'juragan', 'terima kasih']"
"['sistem', 'ekspedisi', 'yg', 'sekarang', 'gk', 'bagus', 'sama', 'sekali', 'gk', 'bisa', 'pilih', 'lg', 'kembali', 'pilih', 'ekspedisi', 'yg', 'dulu', 'atau', 'kami', 'pindah', 'ke', 'marketplace', 'yg', 'lain']","['sistem', 'ekspedisi', 'yang', 'sekarang', 'gk', 'bagus', 'sama', 'sekali', 'gk', 'bisa', 'pilih', 'lagi', 'kembali', 'pilih', 'ekspedisi', 'yang', 'dulu', 'atau', 'kami', 'pindah', 'ke', 'marketplace', 'yang', 'lain']"
"['mau', 'daftar', 'aju', 'freeongkir', 'untuk', 'jual', 'aja', 'lama', 'dan', 'susah', 'ga', 'kaya', 'ecomerce', 'belah', 'tinggal', 'klik', 'ga', 'perlu', 'aju', 'ribet', 'banget']","['mau', 'daftar', 'aju', 'freeongkir', 'untuk', 'jual', 'saja', 'lama', 'dan', 'susah', 'ga', 'kaya', 'ecomerce', 'belah', 'tinggal', 'klik', 'ga', 'perlu', 'aju', 'ribet', 'banget']"
"['tidak_bisa', 'masuk', 'ah', 'jelek', 'pake', 'akun', 'google', 'tidak_bisa', 'akun', 'fb', 'tidak_bisa', 'pake', 'no', 'hp', 'tidak_bisa']","['tidak_bisa', 'masuk', 'ah', 'jelek', 'pakai', 'akun', 'google', 'tidak_bisa', 'akun', 'fb', 'tidak_bisa', 'pakai', 'no', 'seluler', 'tidak_bisa']"
"['makin', 'ribet', 'belanja', 'di', 'shopee', 'harus', 'di', 'foto', 'dulu', 'ama', 'kurir', 'nya', 'ngapain', 'sih', 'pake', 'di', 'foto', 'segala', 'kita', 'kalo', 'barang', 'nyampe', 'juga', 'ga', 'perlu', 'di', 'foto', 'gpp', 'ga', 'penting']","['makin', 'ribet', 'belanja', 'di', 'shopee', 'harus', 'di', 'foto', 'dulu', 'sama', 'kurir', 'nya', 'sedang apa', 'sih', 'pakai', 'di', 'foto', 'segala', 'kita', 'kalau', 'barang', 'sampai', 'juga', 'ga', 'perlu', 'di', 'foto', 'tidak apa apa', 'ga', 'penting']"
"['kenapa', 'voucher', 'guna', 'baru', 'tidak_bisa', 'guna', 'masa', 'tera', 'voucher', 'sudah', 'guna', 'padahal', 'baru', 'banget', 'daftar', 'shopee']","['kenapa', 'voucer', 'guna', 'baru', 'tidak_bisa', 'guna', 'masa', 'tera', 'voucer', 'sudah', 'guna', 'padahal', 'baru', 'banget', 'daftar', 'shopee']"
"['shopee', 'mending', 'fokus', 'bikin', 'tempat', 'lapak', 'jual', 'saja', 'tidak_perlu', 'ada', 'jasa', 'ekspedisi', 'shopee', 'exspres', 'krn', 'jasa', 'shopee', 'exspres', 'sangat', 'buruk', 'jelek', 'tidak_seperti', 'jnt', 'dan', 'jne', 'sekali', 'lagi', 'ekspedisi', 'kalian', 'buruk', 'sangat', 'sangat', 'buruk']","['shopee', 'lebih baik', 'fokus', 'bikin', 'tempat', 'lapak', 'jual', 'saja', 'tidak_perlu', 'ada', 'jasa', 'ekspedisi', 'shopee', 'exspres', 'karena', 'jasa', 'shopee', 'exspres', 'sangat', 'buruk', 'jelek', 'tidak_seperti', 'jnt', 'dan', 'jne', 'sekali', 'lagi', 'ekspedisi', 'kalian', 'buruk', 'sangat', 'sangat', 'buruk']"
"['sortir', 'dan', 'lapor', 'ke', 'polisi', 'supaya', 'ada', 'efek', 'jera', 'kalau', 'hanya', 'akun', 'di', 'blokir', 'telah', 'tolak', 'bayar', 'pesan', 'cod', 'dia', 'bisa', 'daftar', 'akun', 'lagi', 'dgn', 'nomor', 'baru', 'beli', 'abal', 'beli', 'tipu', 'yang', 'checkout', 'dgn', 'metode', 'cod', 'yang', 'enak', 'tolak', 'bayar', 'pesan', 'jual', 'di', 'rugi', 'waktu', 'dan', 'juga', 'uang', 'lebih', 'bagi', 'jual', 'sistem', 'jastip', 'seperti', 'saya']","['sortir', 'dan', 'lapor', 'ke', 'polisi', 'supaya', 'ada', 'efek', 'jera', 'kalau', 'hanya', 'akun', 'di', 'blokir', 'telah', 'tolak', 'bayar', 'pesan', 'cod', 'dia', 'bisa', 'daftar', 'akun', 'lagi', 'dengan', 'nomor', 'baru', 'beli', 'abal', 'beli', 'tipu', 'yang', 'checkout', 'dengan', 'metode', 'cod', 'yang', 'enak', 'tolak', 'bayar', 'pesan', 'jual', 'di', 'rugi', 'waktu', 'dan', 'juga', 'uang', 'lebih', 'bagi', 'jual', 'sistem', 'jastip', 'seperti', 'saya']"
"['ganyaman', 'bgt', 'sekarang', 'shopeenya', 'masak', 'gada', 'voucher', 'gratong', 'yg', 'biasa', 'voucher', 'semua', 'khusus', 'buat', 'yg', 'shopeepay', 'paylater', 'kl', 'mau', 'co', 'ongkir', 'bisa', 'sampai', 'banyak', 'barang', 'dr', 'jakarta', 'kasihan', 'yg', 'dijawa', 'kl', 'mau', 'co']","['ganyaman', 'banget', 'sekarang', 'shopeenya', 'masak', 'tidak ada', 'voucer', 'gratong', 'yang', 'biasa', 'voucer', 'semua', 'khusus', 'buat', 'yang', 'shopeepay', 'paylater', 'kalau', 'mau', 'co', 'ongkos kirim', 'bisa', 'sampai', 'banyak', 'barang', 'dari', 'jakarta', 'kasih', 'yang', 'dijawa', 'kalau', 'mau', 'co']"
"['hati', 'hati', 'kalo', 'belanja', 'online', 'sini', 'tidak_lama', 'indah', 'terus', 'yg', 'didapet', 'tidak_selalu', 'untung', 'terus', 'yg', 'didapet', 'garansi', 'shopee', 'cuma', '', 'real']","['hati', 'hati', 'kalau', 'belanja', 'online', 'sini', 'tidak_lama', 'indah', 'terus', 'yang', 'didapet', 'tidak_selalu', 'untung', 'terus', 'yang', 'didapet', 'garansi', 'shopee', 'cuma', '', 'real']"
"['tarik', 'uang', 'dari', 'shopee', 'ini', 'lama', 'minta', 'ampun', 'nunggu', 'uang', 'masuk', 'ke', 'rekening', 'bisa', 'pergi', 'dulu', 'naik', 'haji', 'nikah', 'dan', 'selamat', 'dunia', 'heran', 'dah', 'gilir', 'deposit', 'instan', 'tapi', 'pas', 'withdraw', 'hari', 'hari', 'sangat', 'buruk']","['tarik', 'uang', 'dari', 'shopee', 'ini', 'lama', 'minta', 'ampun', 'nunggu', 'uang', 'masuk', 'ke', 'rekening', 'bisa', 'pergi', 'dulu', 'naik', 'haji', 'nikah', 'dan', 'selamat', 'dunia', 'heran', 'sudah', 'gilir', 'deposit', 'instan', 'tapi', 'pas', 'withdraw', 'hari', 'hari', 'sangat', 'buruk']"
"['halo', 'pihak', 'shopee', 'turut', 'ku', 'di', 'shopee', 'itu', 'kurang', 'bagus', 'saya', 'mau', 'pesan', 'barang', 'tapi', 'alamat', 'tidak_bisa', 'di', 'rumah', 'sendiri', 'buat', 'lokasi', 'pakai', 'maps', 'harus', 'kalau', 'mau', 'buat', 'lokasi', 'nya', 'itu', 'ada', 'dua', 'pilih', 'isi', 'kayak', 'formulir', 'dan', 'maps', 'ini', 'mah', 'cuman', 'maps', 'aja', 'apalagi', 'susah', 'di', 'cari', 'kalau', 'di', 'cari', 'ke', 'refresh', 'lagi', 'terus', 'kalau', 'ke', 'refresh', 'tuh', 'ke', 'jakarta', 'lagi', 'maps', 'nya', 'dan', 'lagi', 'ongkirnya', 'mahal', 'banget', 'di', 'shopee', 'ongkirnya', 'mahal', 'banget', 'di', 'aplikasi', 'yang', 'lain', 'aja', 'murah', 'banget', 'ongkirnya']","['halo', 'pihak', 'shopee', 'turut', 'ku', 'di', 'shopee', 'itu', 'kurang', 'bagus', 'saya', 'mau', 'pesan', 'barang', 'tapi', 'alamat', 'tidak_bisa', 'di', 'rumah', 'sendiri', 'buat', 'lokasi', 'pakai', 'maps', 'harus', 'kalau', 'mau', 'buat', 'lokasi', 'nya', 'itu', 'ada', 'dua', 'pilih', 'isi', 'kayak', 'formulir', 'dan', 'maps', 'ini', 'mah', 'cuman', 'maps', 'saja', 'apalagi', 'susah', 'di', 'cari', 'kalau', 'di', 'cari', 'ke', 'ulang', 'lagi', 'terus', 'kalau', 'ke', 'ulang', 'tuh', 'ke', 'jakarta', 'lagi', 'maps', 'nya', 'dan', 'lagi', 'ongkirnya', 'mahal', 'banget', 'di', 'shopee', 'ongkirnya', 'mahal', 'banget', 'di', 'aplikasi', 'yang', 'lain', 'saja', 'murah', 'banget', 'ongkirnya']"
"['parah', 'sekarang', 'udah', 'gk', 'bsa', 'gratis', 'ongkir', 'lagi', 'utk', 'jasa', 'kirim', 'tidak_bisa', 'milih', 'lagi', 'hanya', 'sedia', 'reguler', 'aja']","['parah', 'sekarang', 'sudah', 'gk', 'bisa', 'gratis', 'ongkos kirim', 'lagi', 'untuk', 'jasa', 'kirim', 'tidak_bisa', 'milih', 'lagi', 'hanya', 'sedia', 'reguler', 'saja']"
"['aplikasi', 'tidak_guna', 'sudah', 'saya', 'pesan', 'barang', 'sini', 'tapi', 'barang', 'saya', 'tidak_sampai', 'juga', 'blm', 'lagi', 'saya', 'harus', 'di', 'complain', 'sama', 'customer', 'saya', 'kwrna', 'barang', 'tidak_nyampe', 'juga', 'sudah', 'saya', 'laporin', 'di', 'email', 'juga', 'di', 'respon', 'biasa', 'aja', 'blm', 'lagi', 'barang', 'yg', 'saya', 'pesan', 'udh', 'di', 'bayar', 'duluan', 'jadi', 'udh', 'di', 'komplain', 'customer', 'malah', 'ikut', 'rugi', 'mending', 'uninstall', 'aja', 'aplikasi']","['aplikasi', 'tidak_guna', 'sudah', 'saya', 'pesan', 'barang', 'sini', 'tapi', 'barang', 'saya', 'tidak_sampai', 'juga', 'belum', 'lagi', 'saya', 'harus', 'di', 'komplain', 'sama', 'konsumen', 'saya', 'kwrna', 'barang', 'tidak_sampai', 'juga', 'sudah', 'saya', 'laporin', 'di', 'email', 'juga', 'di', 'respon', 'biasa', 'saja', 'belum', 'lagi', 'barang', 'yang', 'saya', 'pesan', 'udh', 'di', 'bayar', 'duluan', 'jadi', 'udh', 'di', 'komplain', 'konsumen', 'bahkan', 'ikut', 'rugi', 'lebih baik', 'copot', 'saja', 'aplikasi']"
"['kenapa', 'shepee', 'skarang', 'susah', 'banget', 'pakai', 'kalau', 'dapat', 'vocer', 'guna', 'baru', 'pasti', 'tidak_bisa', 'di', 'pakai', 'itu', 'kenapa', 'yaa', 'dulu', 'engak', 'penah', 'gitu', 'sekarang', 'kok', 'gituu', 'ya', 'heran', 'dehh', 'padahall', 'itu', 'vocer', 'blom', 'ada', 'yang', 'make', 'kok', 'ada', 'tulis', 'vocer', 'sudah', 'guna', 'terus', 'yang', 'gunain', 'siapa', 'truss', 'kalo', 'mau', 'chekout', 'ituu', 'lot', 'nya', 'minta', 'ampun', 'padahl', 'sinyal', 'udah', 'buagus', 'bangett', 'kenapaa', 'yaa', 'shopee', 'engak', 'seperti', 'dulu', 'duluu', 'nyaman', 'banget', 'pake', 'shopee', 'tapi', 'sekarang', 'kalo', 'make', 'bikin', 'emosi', 'aja']","['kenapa', 'shepee', 'sekarang', 'susah', 'banget', 'pakai', 'kalau', 'dapat', 'voucer', 'guna', 'baru', 'pasti', 'tidak_bisa', 'di', 'pakai', 'itu', 'kenapa', 'yaa', 'dulu', 'tidak', 'penah', 'gitu', 'sekarang', 'kok', 'gituu', 'iya', 'heran', 'dehh', 'padahall', 'itu', 'voucer', 'belum', 'ada', 'yang', 'make', 'kok', 'ada', 'tulis', 'voucer', 'sudah', 'guna', 'terus', 'yang', 'gunain', 'siapa', 'terus', 'kalau', 'mau', 'chekout', 'ituu', 'lot', 'nya', 'minta', 'ampun', 'padahl', 'sinyal', 'sudah', 'buagus', 'banget', 'kenapaa', 'yaa', 'shopee', 'tidak', 'seperti', 'dulu', 'duluu', 'nyaman', 'banget', 'pakai', 'shopee', 'tapi', 'sekarang', 'kalau', 'make', 'bikin', 'emosi', 'saja']"
"['aplikasi', 'gk', 'lancar', 'buka', 'ribet', 'sekali', 'pilih', 'bekanja', 'tapi', 'tunjuk', 'kirim', 'je', 'slamat', 'nana', 'tidsk', 'sda', 'terus', 'gimana', 'ribet', 'sekali', 'semua', 'langkah', 'ikut', 'tp', 'tetap', 'tudak', 'ada', 'promo', 'banyak', 'tp', 'tdk', 'fpt', 'guna', 'hm']","['aplikasi', 'gk', 'lancar', 'buka', 'ribet', 'sekali', 'pilih', 'bekanja', 'tapi', 'tunjuk', 'kirim', 'je', 'slamat', 'nana', 'tidsk', 'sda', 'terus', 'bagaimana', 'ribet', 'sekali', 'semua', 'langkah', 'ikut', 'tapi', 'tetap', 'tudak', 'ada', 'promo', 'banyak', 'tapi', 'tidak', 'fpt', 'guna', 'hm']"
"['barang', 'nya', 'tidak_sesuai', 'dengan', 'yang', 'di', 'pasar', 'barang', 'rusak', 'kok', 'di', 'kirim', 'saya', 'sangat', 'bner', 'kecewa', 'dengan', 'barang', 'yang', 'di', 'di', 'terima', 'usul', 'saya', 'kalo', 'tidak_mau', 'seret', 'rezeki', 'nya', 'tidak_jual', 'dah', 'dari', 'pada', 'dosa']","['barang', 'nya', 'tidak_sesuai', 'dengan', 'yang', 'di', 'pasar', 'barang', 'rusak', 'kok', 'di', 'kirim', 'saya', 'sangat', 'bener', 'kecewa', 'dengan', 'barang', 'yang', 'di', 'di', 'terima', 'usul', 'saya', 'kalau', 'tidak_mau', 'seret', 'rezeki', 'nya', 'tidak_jual', 'sudah', 'dari', 'pada', 'dosa']"
"['udah', 'bulan', 'akun', 'shopi', 'saya', 'tidak_bisa', 'buka', 'alas', 'tinjau', 'akun', 'kenapa', 'bagaimana', 'cara', 'chat', 'agen', 'shopi']","['sudah', 'bulan', 'akun', 'shopi', 'saya', 'tidak_bisa', 'buka', 'alas', 'tinjau', 'akun', 'kenapa', 'bagaimana', 'cara', 'pesan', 'agen', 'shopi']"
"['benar', 'apk', 'ini', 'sangatt', 'jelek', 'layan', 'lot', 'kaya', 'siput', 'sebell']","['benar', 'aplikasi', 'ini', 'sangatt', 'jelek', 'layan', 'lot', 'kaya', 'siput', 'sebell']"
"['kok', 'shopee', 'makin', 'sampah', 'ya', 'min', 'hampir', '', 'sesuatu', 'yg', 'saya', 'cari', 'ga', 'pernah', 'ada', 'si', 'shopee', 'alias', 'blokir', 'mending', 'tokopedia']","['kok', 'shopee', 'makin', 'sampah', 'iya', 'min', 'hampir', '', 'sesuatu', 'yang', 'saya', 'cari', 'ga', 'pernah', 'ada', 'si', 'shopee', 'alias', 'blokir', 'lebih baik', 'tokopedia']"
"['kenapa', 'ga', 'bisa', 'milih', 'jasa', 'kirim', 'sekarang', 'tambah', 'mahal', 'buat', 'jual', 'biasa', 'jadi', 'susah', 'apalagi', 'musim', 'covid', 'kya', 'gin', 'apa', 'susah', 'sekarang', 'mau', 'jual', 'juga', 'sulit']","['kenapa', 'ga', 'bisa', 'milih', 'jasa', 'kirim', 'sekarang', 'tambah', 'mahal', 'buat', 'jual', 'biasa', 'jadi', 'susah', 'apalagi', 'musim', 'covid', 'kya', 'gin', 'apa', 'susah', 'sekarang', 'mau', 'jual', 'juga', 'sulit']"
"['saya', 'mau', 'beli', 'barang', 'cuma', 'alamat', 'aneh', 'bener', 'dah', 'masa', 'saya', 'di', 'bandar', 'lampung', 'cuma', 'kata', 'lampung', 'timur', 'kan', 'gajelas', 'makanya', 'pake', 'google', 'maps', 'dong', 'kayak', 'lazada', 'jadi', 'tidak_emosi']","['saya', 'mau', 'beli', 'barang', 'cuma', 'alamat', 'aneh', 'benar', 'sudah', 'masa', 'saya', 'di', 'bandar', 'lampung', 'cuma', 'kata', 'lampung', 'timur', 'kan', 'tidak jelas', 'makanya', 'pakai', 'google', 'maps', 'dong', 'kayak', 'lazada', 'jadi', 'tidak_emosi']"
"['kualitas', 'shopee', 'kurang', 'baik', 'masa', 'saya', 'mau', 'transaksi', 'atau', 'isi', 'saldo', 'selalu', 'error', 'saya', 'coba', 'hari', 'ikut', 'pun', 'tetap', 'error', 'saya', 'harap', 'hal', 'ini', 'dapat', 'di', 'tindak', 'lanjut', 'agar', 'guna', 'shopee', 'rasa', 'nyaman', 'utk', 'belanja']","['kualitas', 'shopee', 'kurang', 'baik', 'masa', 'saya', 'mau', 'transaksi', 'atau', 'isi', 'saldo', 'selalu', 'error', 'saya', 'coba', 'hari', 'ikut', 'pun', 'tetap', 'error', 'saya', 'harap', 'hal', 'ini', 'dapat', 'di', 'tindak', 'lanjut', 'agar', 'guna', 'shopee', 'rasa', 'nyaman', 'untuk', 'belanja']"
"['tidak_di', 'dowload', 'kirim', 'lama', 'ongkir', 'mahal', 'pelit', 'gratis', 'ongkir', 'pindah', 'aplikasi', 'lain', 'saja']","['tidak_di', 'dowload', 'kirim', 'lama', 'ongkos kirim', 'mahal', 'pelit', 'gratis', 'ongkos kirim', 'pindah', 'aplikasi', 'lain', 'saja']"
"['shopee', 'kok', 'makin', 'ga', 'jelas', 'ya', 'udah', 'senang', 'dapet', 'voucher', 'gratis', 'ongkir', 'nyata', 'ga', 'bisa', 'di', 'gunaiin', 'kalau', 'ga', 'niat', 'kasih', 'voucher', 'ga', 'usah', 'ngasih']","['shopee', 'kok', 'makin', 'ga', 'jelas', 'iya', 'sudah', 'senang', 'dapat', 'voucer', 'gratis', 'ongkos kirim', 'nyata', 'ga', 'bisa', 'di', 'gunaiin', 'kalau', 'ga', 'niat', 'kasih', 'voucer', 'ga', 'perlu', 'memberikan']"
"['tidak_bisa', 'beri', 'nilai', 'bintang', 'saat', 'ulas', 'ketika', 'beri', 'barang', 'tidak_sesuai', 'di', 'paksa', 'harus', 'beri', 'nilai', 'bintang', 'atas']","['tidak_bisa', 'beri', 'nilai', 'bintang', 'saat', 'ulas', 'ketika', 'beri', 'barang', 'tidak_sesuai', 'di', 'paksa', 'harus', 'beri', 'nilai', 'bintang', 'atas']"
"['mau', 'daftar', 'pertama', 'kali', 'nmer', 'kok', 'bisa', 'sama', 'dng', 'orang', 'lain', 'aneh', 'banget', 'gmna', 'mana', 'mau', 'login', 'klau', 'nmer', 'bisa', 'sma', 'wah', 'nmer', 'sya', 'buat', 'tipu', 'ni']","['mau', 'daftar', 'pertama', 'kali', 'nmer', 'kok', 'bisa', 'sama', 'dng', 'orang', 'lain', 'aneh', 'banget', 'gimana', 'mana', 'mau', 'login', 'kalau', 'nmer', 'bisa', 'sama', 'wah', 'nmer', 'sya', 'buat', 'tipu', 'ini']"
"['splater', 'tolong', 'dong', 'dibenerin', 'jadi', 'rugi', 'nih', 'saya', 'mau', 'bayar', 'ga', 'bisa', 'terus', 'sampe', 'lewat', 'dan', 'akhir', 'kena', 'denda', 'gara', 'gara', 'ganggu', 'ga', 'bisa', 'bayar', 'kode', 'bayar', 'ga', 'muncul', 'tetus', 'lewat', 'tfga', 'bisa', 'indomart', 'ga', 'bisa']","['splater', 'tolong', 'dong', 'benar', 'jadi', 'rugi', 'ini', 'saya', 'mau', 'bayar', 'ga', 'bisa', 'terus', 'sampai', 'lewat', 'dan', 'akhir', 'kena', 'denda', 'gara', 'gara', 'ganggu', 'ga', 'bisa', 'bayar', 'kode', 'bayar', 'ga', 'muncul', 'tetus', 'lewat', 'tfga', 'bisa', 'indomart', 'ga', 'bisa']"
"['untuk', 'kembali', 'dana', 'ke', 'rekening', 'milik', 'terlalu', 'ribet', 'harus', 'ktp', 'alamat', 'dan', 'lain', 'telah', 'ktp', 'terfertivikasi', 'harus', 'daftar', 'in', 'no', 'rekening', 'bank', 'dulu', 'dan', 'nunggu', 'lagi', 'vertifikasi', 'walau', 'emang', 'untuk', 'aman', 'tapi', 'kesan', 'malah', 'sangat', 'susah', 'guna']","['untuk', 'kembali', 'dana', 'ke', 'rekening', 'milik', 'terlalu', 'ribet', 'harus', 'ktp', 'alamat', 'dan', 'lain', 'telah', 'ktp', 'terfertivikasi', 'harus', 'daftar', 'masuk', 'no', 'rekening', 'bank', 'dulu', 'dan', 'nunggu', 'lagi', 'vertifikasi', 'walau', 'emang', 'untuk', 'aman', 'tapi', 'kesan', 'bahkan', 'sangat', 'susah', 'guna']"
"['ongkirnya', 'udah', 'mahal', 'dikalimantan', 'kemarin', 'masih', 'murah', 'sekarang', 'udah', 'ribu', 'mending', 'beli', 'tempat', 'lain', 'kalau', 'mahal', 'ongki', 'nya', 'begini', 'mana', 'ngga', 'ada', 'pilih', 'kirim', 'nya', 'lagi']","['ongkirnya', 'sudah', 'mahal', 'dikalimantan', 'kemarin', 'masih', 'murah', 'sekarang', 'sudah', 'ribu', 'lebih baik', 'beli', 'tempat', 'lain', 'kalau', 'mahal', 'ongki', 'nya', 'begini', 'mana', 'tidak', 'ada', 'pilih', 'kirim', 'nya', 'lagi']"
